"id","Eastin","Northing","rawSignId","signsPhotoURL","sign1_category","sign1_direction","sign1_description","sign2_category","sign2_direction","sign2_description","sign3_category","sign3_direction","sign3_description","sign4_category","sign4_direction","sign4_description"
"ce42a038-5781-46da-ad47-a18a65a1387e",331547.08989875,6258980.4337262,210874,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/0251f4ab339901d6b84fca9bb5302576027c5645755772c3d7-md.jpg","Mail Zone","right","","Towaway","both","Inferred","No Stopping","left","","","",""
"201fb0e6-680d-487a-9c80-b414150e43b6",331546.98270277,6258971.3355781,210875,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/8fcfced3394cd58963efa5a6b900216b00440fc0e5049c8ca4-md.jpg","No Stopping","left","6:00a - 6:00p","No Stopping","right","","No Parking","left","Coaches","","",""
"e2d19dce-21db-430e-8ec5-94a959f5013d",331546.36426445,6258963.2272285,210876,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/9010a2909c085984c53321762156992fba7945da4337cee373-md.jpg","","","","","","","","","","","",""
"31b428e0-2de4-451c-928e-44d64267d84f",331546.281806,6258952.9093287,210877,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/5b729e773f863e6fcc7d730c8d1be463d7134b9ecf8d4f5718-md.jpg","No Stopping","right","6:00a - 6:00p","No Parking","right","Coaches","No Stopping","left","","","",""
"656309b2-f5cd-40fc-b27b-9fdc753d2f8a",331720.2031539,6259190.1510389,212744,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/bb9a9c96be0bf7352e43c243ba85b4530eaa72872e99b1f9ce-md.jpg","Restricted Parking","right","Max Dur. 2 hours 9:30a - 3:30p M-F; Max Dur. 2 hours 8:30a - 4:30p Sa","No Parking","right","6:30a - 9:30a M-F; 3:30p - 6:30p M-F","No Stopping","left","","","",""
"b35d457e-ea2d-4892-8824-ca86da3aa407",331723.68290019,6259181.7827422,212745,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/636a975d750f9c87c2a657bb8e224b0217a4e707dbd71842fc-md.jpg","Restricted Parking","left","Max Dur. 2 hours 9:30a - 3:30p M-F; Max Dur. 2 hours 8:30a - 4:30p Sa","No Parking","left","6:30a - 9:30a M-F; 3:30p - 6:30p M-F","No Parking","right","","","",""
"b1a68903-2854-44ed-99ad-80c6cf51b892",331727.32756337,6259173.7443784,212746,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/788d60ee53aa7903b951ffd353ada134c7e977c9f569f06894-md.jpg","No Parking","left","","Bus Zone","right","","Restricted Parking","right","Max Dur. 2 hours 8:30a - 6:00p Sa-Su, No Of Driveways: 1","","",""
"e8c24777-5073-461d-a4b8-8f6f229038eb",331733.97371387,6259159.7772214,212747,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/7af941b9bfbd2663f13269549d8da6361e90fbe6a8bfce308d-md.jpg","Bus Zone","left","","Bus Zone","right","","Restricted Parking","left","Max Dur. 2 hours 8:30a - 6:00p Sa-Su, No Of Driveways: 1","","",""
"4bbfd4bb-7bab-4e28-9309-7619d2f24394",331742.90396324,6259131.8729012,212748,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/3081f3bd329acd630e02b3a5414db9f489807a7104c50d37be-md.jpg","Bus Zone","left","","No Stopping","right","","","","","","",""
"ae5534b0-70f0-472c-b8d4-96e1edfd482a",331746.58985564,6259121.0651011,212749,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/65529395d32a50167ab22deef22f34e1902029eb8eff8f6d69-md.jpg","No Stopping","both","","","","","","","","","",""
"7861b242-b409-4423-97dd-f4498785cf4d",331761.38290031,6259085.9322523,212750,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/8e7cab0db374206f5fbd668e92b80444c25fefbbef212f270a-md.jpg","No Stopping","both","","","","","","","","","",""
"d6822a7c-2586-47a1-993c-38475b2f5416",331772.28390647,6259061.6172015,212751,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/4c796f2bd4af065956f09c58394874885acd5fe5407d5f0d24-md.jpg","No Stopping","both","","","","","","","","","",""
"d4731b5a-e94b-4c65-8a50-97e49aa9bd95",331548.58239656,6258927.9944001,210916,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/2b133662b75594ccd4112a75caa1635249e5e2283acd93af08-md.jpg","No Stopping","right","","Towaway","both","Inferred","Bus Zone","left","","","",""
"4138ed69-dbd5-4242-8781-fbb00376333c",331549.5389145,6258915.46695,210917,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/01497c87eaef4f2e2fe095af92f94e2c280ae2fb7de326f39c-md.jpg","Bus Zone","right","","No Parking","left","","","","","","",""
"0baad607-f2c7-4622-8e80-5c3207d6e62f",331549.65435632,6258897.8405378,210918,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/420616d62cb18006b1477c5f6e1ea21f92388ff5a24918b293-md.jpg","No Parking","right","","Towaway","both","Inferred","No Stopping","left","","","",""
"ca9ac6bc-8bef-471a-837b-2b54ec4071c2",331246.95765806,6258822.0359676,211620,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/4c9d017fcc0cef36ec8f75a766ebb02d75b2a0da0ee462383b-md.jpg","No Stopping","left","","Restricted Parking","right","Max Dur. 1 hour 8:30a - 6:00p M-F, No Of Driveways: 10, Area Permit: 6","","","","","",""
"dc9c7e2a-d877-4797-8671-fc6bbad1fb81",331232.40374288,6258869.8162421,211621,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/09689c41736b9f9919848a7ada7cd788ed427f18609982f0b4-md.jpg","Restricted Parking","both","Max Dur. 1 hour 8:30a - 6:00p M-F, No Of Driveways: 10, Area Permit: 6","","","","","","","","",""
"cbb01512-9901-45f1-a0e8-ceb349c17228",331222.58294232,6258901.0398866,211622,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/9e8cf8391c93923c6229cb7f3a8d334a955a0c1eb6be37085b-md.jpg","Restricted Parking","both","Max Dur. 1 hour 8:30a - 6:00p M-F, No Of Driveways: 10, Area Permit: 6","","","","","","","","",""
"4c1db219-1538-41ff-a442-b9935c2f5c3b",331212.061245,6258936.1227456,211623,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/7fd67725b29b7dee8592805e36f293edc10dbe84df9e91684d-md.jpg","Restricted Parking","both","Max Dur. 1 hour 8:30a - 6:00p M-F, No Of Driveways: 10, Area Permit: 6","","","","","","","","",""
"cf559abc-b8fd-48c5-8f39-f82d9c47197c",331201.30866404,6258973.085222,211624,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/c34f97d46105f50a02e5934c7e4a82883640d69e75c8b03fc2-md.jpg","Restricted Parking","left","Max Dur. 1 hour 8:30a - 6:00p M-F, No Of Driveways: 10, Area Permit: 6","No Stopping","right","","","","","","",""
"8f2c1fc8-1e1b-4cce-82cd-d8f82f3181b7",331460.29414169,6258620.7069476,211455,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/1ef25edcaef7844583cdc94457b1f2e7523917437379cfa45d-md.jpg","No Stopping","both","","","","","","","","","",""
"e3bce21b-a22a-4c34-a357-5d34de447f13",331445.4598678,6258615.1180852,211456,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/f4f6b9cd491cf9973a5e0e18b7c9d822e3b1453515482867da-md.jpg","No Stopping","both","","","","","","","","","",""
"93599352-cfbc-419e-8ecc-81ef86576743",332224.61794118,6258656.4896641,207095,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/2dc0d787279f3d48d2e32829801b9092004987991f18e1e34e-md.jpg","No Stopping","right","","Unrestricted Parking","left","No Of Driveways: 1","","","","","",""
"94ba3d78-8dc1-490f-8cf3-7fa74e63ed30",332182.2920224,6258640.7628652,207096,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/be301f87466c063aaa860d94787977d234371ed259604ad6e3-md.jpg","No Stopping","left","","Unrestricted Parking","right","No Of Driveways: 1","","","","","",""
"8ae22e3f-d931-44c2-85d8-f5179a3412f2",331384.47360338,6258796.4111835,210826,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/8af41c084ffe05e89bb03d0c39545881e4def0c8b8c6c112d4-md.jpg","No Stopping","left","","Unrestricted Parking","right","Taxis Prohibited, Inferred","Metered Parking","right","Max Dur. 30 minutes 8:30a - 6:00p M-F; Max Dur. 30 minutes 8:30a - 12:30p Sa, Taxis Prohibited","","",""
"2480160e-967c-4289-8d02-a6e078dca532",331395.1437259,6258800.0304468,210827,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/415490176bd8fe81aa7ead7a7ab0e173f37510459571784fd9-md.jpg","Metered Parking","left","Max Dur. 30 minutes 8:30a - 6:00p M-F; Max Dur. 30 minutes 8:30a - 12:30p Sa, Taxis Prohibited","No Stopping","right","","","","","","",""
"d4a86d5a-80cf-46b3-8e36-9968db70c612",331402.91131123,6258802.0600337,210828,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/cc684643cd946c274af4c475af5761def5d126cfe5a9bff7c9-md.jpg","No Stopping","left","","Bus Zone","right","9:30p - 12:00a Su; 12:00a - 2:00a M-W, Taxis Prohibited","Metered Parking","right","Max Dur. 30 minutes 8:30a - 6:00p M-F; Max Dur. 30 minutes 8:30a - 12:30p Sa, Taxis Prohibited","","",""
"d99f852d-c24c-4637-bff8-4666d4206080",331409.90378719,6258808.1787882,210829,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/e4e4cea808e5c3d12e9e5424f910041282cb6b6137282db6c1-md.jpg","","","","","","","","","","","",""
"0406c687-e586-401d-bc08-d5cbd1819be9",331416.20361223,6258808.4987231,210830,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/195c74dfda20c8daeb773abb6e0466760580d4a83060cdd3a8-md.jpg","Metered Parking","both","Max Dur. 30 minutes 8:30a - 6:00p M-F; Max Dur. 30 minutes 8:30a - 12:30p Sa, Taxis Prohibited","Bus Zone","both","9:30p - 12:00a Su; 12:00a - 2:00a M-W, Taxis Prohibited","","","","","",""
"44a71ed7-b0dc-45bc-ae66-5c6a326daf83",331420.26056763,6258810.9182306,210831,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/e42aee5df454e15c1cf6c85937cdf58aa0960de13100df7802-md.jpg","","","","","","","","","","","",""
"ae9bf05e-2cff-4afb-a563-301cab0ffb48",331438.74775054,6258817.5668773,210832,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/fd7bcf66db8752be8d20d829e30ddf8c1ff3d286bc41cd0f70-md.jpg","Bus Zone","left","9:30p - 12:00a Su; 12:00a - 2:00a M-W, Taxis Prohibited","Loading Zone","right","Taxis Prohibited","Metered Parking","left","Max Dur. 30 minutes 8:30a - 6:00p M-F; Max Dur. 30 minutes 8:30a - 12:30p Sa, Taxis Prohibited","","",""
"3c83d57e-159f-42d3-86f8-bc57cc2cab2b",331456.26192382,6258826.3050986,210833,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/cd3cbb3c6248a6505a05d485e4d498c3988600959a9609c9eb-md.jpg","Bus Zone","right","","Unrestricted Parking","left","Inferred, Taxis Prohibited","Loading Zone","left","Taxis Prohibited","","",""
"e34bcf94-79e0-424f-ad77-769afb4c89ec",331462.38858614,6258826.6250335,210834,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/bd918bd4a19db0cf543680b508767748ee38e578f9fbb7f26e-md.jpg","Bus Zone","both","","","","","","","","","",""
"cb1ea0ee-93de-42ef-ac34-04b45e1ef982",331506.40490299,6258845.3712178,210835,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/32a5343c8eee026d8f83f5b27a04fd2cbdedd03a6c543bd84f-md.jpg","Bus Zone","both","","","","","","","","","",""
"ac3e3b52-eaaf-4a8e-9376-e43c19f87a92",331526.39282956,6258851.8299031,210836,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/45bab61ddb3aa3ecca810cc5bae7107b3d1b4e71d802d5149d-md.jpg","Bus Zone","left","","No Stopping","right","","","","","","",""
"26f9d3bd-da9f-4e1e-ad57-d1a5db4965c1",331675.61787379,6258982.3733314,206825,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/59664df0818e0d0cc42395d5c87285b752f92d742136b467a1-md.jpg","Loading Zone","left","","No Stopping","right","","","","","","",""
"e9a106c1-26ef-4573-bb62-42ac165713f4",331687.27749762,6258987.1223648,206826,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/cebac8b2467579b5b2a9f2c64986b975cdfa627dcb2967c184-md.jpg","Loading Zone","right","","No Stopping","left","","","","","","",""
"f4518635-4987-487e-843e-f300fafca2d6",331693.00011356,6258989.331915,206827,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/08621d11f01e04fcb2208e6d4564e983cc61e29ccdd9504759-md.jpg","Disabled Parking","left","","No Stopping","right","","","","","","",""
"af5cb698-e6db-48f7-a6d6-81933283facf",331704.6597374,6258993.8709911,206828,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/67c5c0434ea887319b267b0dbc5ee6015e653fffbd1c3085c7-md.jpg","No Stopping","left","","Disabled Parking","right","","","","","","",""
"cdb50a4c-e4b8-4f64-810d-1723ed380993",331709.26091852,6258995.7306126,206829,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/e89ca9822870ed3b3467249228548319a56ae387dce782386b-md.jpg","No Stopping","right","","Metered Parking","left","Max Dur. 1 hour 8:30a - 6:00p M-F; Max Dur. 1 hour 8:30a - 4:30p Sa-Su","","","","","",""
"581261b3-dd75-4501-9511-260c37b2c6ba",331727.5749387,6259002.8191697,206830,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/222d2464e34622e08aee291b62b5e7371fe681cc75ad17d566-md.jpg","","","","","","","","","","","",""
"3847e8b5-0776-45c9-9393-80099bb9e69c",331735.39199909,6259005.7285775,206831,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/e1fa57d8728bdb3686db8e643ef591eda652b46f37e145a5e7-md.jpg","Loading Zone","left","","Metered Parking","right","Max Dur. 1 hour 8:30a - 6:00p M-F; Max Dur. 1 hour 8:30a - 4:30p Sa-Su","","","","","",""
"6280fbd8-774f-41c3-93e7-27106b6c07cc",331754.62955383,6259013.1670634,206832,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/5d28e9c611a384da7c78156b7ecc321e8e9b4f11e5362d111d-md.jpg","Loading Zone","right","","No Stopping","left","","","","","","",""
"760e0664-a96f-47fa-b1ec-750860608e21",331766.94884521,6259018.14605,206833,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/78abf3484369f900842e7f3173426c3225b31b96285cf0aa85-md.jpg","No Stopping","both","","","","","","","","","",""
"9da77865-5f65-4b65-b068-194526d92d56",331470.27161328,6258469.5677115,211511,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/6e994c57d116bdc17c412a8bfae2ea0bf5d74141b2a77cfb37-md.jpg","Clearway","both","6:00a - 7:00p M-F; 9:00a - 6:00p Sa-Su inc. Public Holidays, Inferred","","","","","","","","",""
"e85e4892-1e44-464b-a9d0-4b48ec6940fa",331468.45752754,6258477.7560448,211512,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/f1a3565e4fe33785dad007a556a04a965195977ba96d7883c8-md.jpg","No Stopping","both","","","","","","","","","",""
"21851898-19bd-4753-8472-fc7584c916fc",331796.42773857,6258675.7857364,214924,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","Unrestricted Parking","left","No Of Bays: 1","Disabled Parking","right","No Of Bays: 1","Restricted Parking","left","No Of Bays: 1, Max Dur. 2 hours 8:30a - 6:00p","","",""
"eabb5243-0254-4815-bcce-0227fd4f728c",331792.35429149,6258674.2760437,214925,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","Restricted Parking","right","No Of Bays: 3, Max Dur. 2 hours 8:30a - 6:00p","Unrestricted Parking","right","No Of Bays: 3","Disabled Parking","left","No Of Bays: 1","","",""
"0e72c36c-fa9e-417d-b6d3-0bfe76d06de0",331789.87229235,6258673.336235,214926,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"3fe41483-d032-47fd-963a-c24b265f9c15",331787.48099751,6258672.4164222,214927,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"eeaabf4c-7715-4f6d-8fbe-138fdb70ede7",331353.45273714,6258518.197813,211521,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/11eb32f9647565ef0ef776a2247f05002bb7a8c25895eeea72-md.jpg","No Parking","left","","No Stopping","right","","","","","","",""
"ab473810-c1eb-4806-b473-b187ada33138",331372.9541589,6258520.5473348,211522,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/e9850c0d1b9bfe0bde84f9bd994602108e146fc4ef75d32e38-md.jpg","No Parking","right","","","","","","","","","",""
"6e33c322-d719-4c52-b77c-999a1d6edac4",331416.87152562,6258525.5363193,211523,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/a689ae2db5b30562eeecbce996e43e0e72acf2e7d9164ed60c-md.jpg","Works Zone","left","7:00a - 5:00p M-F; 7:00a - 12:00p Sa","No Stopping","right","","","","","","",""
"62fbaee6-2f2b-46ea-acdb-2fba693a0b6e",331427.93744867,6258527.3959407,211524,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/2d0b8b03678e852c823685ad5a8adf2e299a1e1203142db5c3-md.jpg","No Stopping","left","","Works Zone","right","7:00a - 5:00p M-F; 7:00a - 12:00p Sa","","","","","",""
"6cbd1dc1-b6b1-4fad-ad67-e53d2068c867",331439.11881353,6258528.7056741,211525,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/8768134b0c0a4d2d7ff651395a6c626f054b4e3907c41caa65-md.jpg","No Stopping","right","","Works Zone","left","7:00a - 5:00p M-F; 7:00a - 12:00p Sa","","","","","",""
"6a1a8d16-6dbd-497a-9537-98125c48c8db",331744.58611548,6258469.5377176,207594,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/10d630f5662c4918b282248c92ce7d380a13cdef93deeecefd-md.jpg","No Stopping","both","","","","","","","","","",""
"e2b6ae9d-5241-4442-8904-1fdab601e6c1",331716.46778643,6258457.3901902,207595,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/9ed9d9f4ec0a20b46a903641a20d3a3a34e22e445aff29d7e9-md.jpg","No Stopping","both","","","","","","","","","",""
"4ebdc5ab-982b-4c44-aeb5-2d090e0a9415",331675.47769444,6258439.2438838,207596,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/7544dcd0e12af05329c489b3cde5dc8024e0b1133d62a3c345-md.jpg","No Stopping","both","","","","","","","","","",""
"5ed8f718-f04e-421f-8806-f592a2b9151a",331604.20886218,6259023.5949409,212782,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/151a80475b31af1ef2b6be540f60332cfb17484b3c2ccb2375-md.jpg","No Stopping","both","","","","","","","","","",""
"d60d4785-678f-4a7c-89ce-a968dbff3643",331584.88060315,6259023.1450324,212783,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/1d1e2ce247f61509c0e1b4f188b67657728313f981f1e913f8-md.jpg","Towaway","both","Inferred","","","","","","","","",""
"b1d34a34-48da-4812-b607-c713e5da0a62",331560.15956196,6259021.9352787,212784,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/8a1567f2deb90aa068c5870470d832d5c991ccc7490056e241-md.jpg","No Stopping","both","","","","","","","","","",""
"b5d95009-4119-418d-acbb-f0e151221240",331442.59855983,6258699.6008889,210778,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/081b79a5337448dc3d5e6c90c08f62b1e3e90cddb5a564d813-md.jpg","No Stopping","both","","","","","","","","","",""
"a0f1f879-fea6-4fc8-a2c2-9f5c7173d216",331449.76419852,6258680.9846782,210779,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/8ae8210b1a3a24b1cb69fbb6d48b0d8ed82a29e47e92d98e2b-md.jpg","No Stopping","both","","","","","","","","","",""
"889f184a-1ce5-4e3d-9aef-94a4f6419e41",331507.90564665,6258562.4288099,211482,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/4b19f43a8158c92f72cf631b26d8560a5e586c41ca71d36efe-md.jpg","No Parking","left","","No Stopping","right","","","","","","",""
"ef05eb3b-6188-40bb-a9f2-cc2e764ed07a",331501.12756264,6258577.7156983,211483,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/347c19bec4a00af25af5c4672d364d2b5fad1779105b40ab06-md.jpg","No Parking","both","","","","","","","","","",""
"904e1eab-9bb4-4624-9bce-bdbf8205a563",331487.12611903,6258611.8687465,211484,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/2de59466228ce6cb84313c302c311b691b93d4906f6b01670e-md.jpg","No Stopping","left","","No Parking","right","","","","","","",""
"9fd5e3ce-fa9c-47da-9fef-3988c6339505",331294.94847186,6258659.379076,211554,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/ea07a9b34ecee8f8c44a8cee0e9f3f4c871eb694e2d0267f3a-md.jpg","Restricted Parking","right","Max Dur. 5 minutes 8:30a - 9:30a School Days Only; Max Dur. 5 minutes 2:30p - 3:30p School Days Only","Bus Zone","left","","Restricted Parking","right","Max Dur. 2 hours 9:30a - 2:30p M-F","","",""
"9561cc58-e27f-4f9e-b8b3-efece7ea62c7",331322.98434247,6258659.4290658,211555,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/44146d8a510a5cf28ea47af1636b4f307f1be6b69ce8645f8f-md.jpg","Restricted Parking","both","Max Dur. 2 hours 9:30a - 2:30p M-F","Restricted Parking","both","Max Dur. 5 minutes 8:30a - 9:30a School Days Only; Max Dur. 5 minutes 2:30p - 3:30p School Days Only","","","","","",""
"d76381b3-0dcb-489c-a5ca-49fc01a2ece9",331346.61693222,6258659.8389823,211556,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/73cdf205db0eb2c61731919abcbdb36271af467a1cd2b9725e-md.jpg","No Stopping","right","","Restricted Parking","left","Max Dur. 2 hours 9:30a - 2:30p M-F","Restricted Parking","left","Max Dur. 5 minutes 8:30a - 9:30a School Days Only; Max Dur. 5 minutes 2:30p - 3:30p School Days Only","","",""
"9090742c-6594-4aa6-a37d-5b99fa10f1ef",331360.72557181,6258866.6568852,210902,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/3e0e35f68a6dff999a9f8091bbed7fb3df7f4531b25a71290f-md.jpg","No Stopping","both","","","","","","","","","",""
"dd33d45d-9ac2-4eb7-ac8b-8258b5f8b46f",331366.90170919,6258868.0965921,210903,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/9d0d1fd7222a717cd02a09028489664a7ec9c0f23c46713332-md.jpg","No Stopping","both","","","","","","","","","",""
"38e394c6-d3dc-4dab-8aea-a9cf32cf9e38",331388.62126306,6258876.9147972,210904,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/7628a02c4da09c607572df77b533a1db5321075a7547bd9049-md.jpg","Motorbikes Only","left","","No Stopping","right","","","","","","",""
"2e336255-db58-470a-8f60-8896006d9f3b",331394.78090875,6258879.244323,210905,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/3b34dcdc6dfcea00e487264f54742d8067e3846e6c2e7b02e1-md.jpg","Motorbikes Only","right","","Metered Parking","left","Max Dur. 1 hour 8:30a - 6:00p M-F; Max Dur. 1 hour 8:30a - 4:30p Sa","","","","","",""
"ba459e6c-512e-45a6-9022-ecc02c8876b8",331402.76288603,6258881.9237776,210906,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/a9221b5ae033af07869df916c27c9bb039444fc63a977f9388-md.jpg","","","","","","","","","","","",""
"c31dbaf8-353d-493b-a10d-da58a49db0a4",331408.03198054,6258883.7933971,210907,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/30119955c03541b80ce7780b4c4d3caa362dd8e990ccc9c7b9-md.jpg","Metered Parking","both","Max Dur. 1 hour 8:30a - 6:00p M-F; Max Dur. 1 hour 8:30a - 4:30p Sa","","","","","","","","",""
"5e283a04-f63d-4bf7-bb7f-545545731433",331420.97795608,6258888.9023572,210908,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/a8df64c218abf34baee24f4d7a03a66f522e9992dc9389551c-md.jpg","","","","","","","","","","","",""
"29f44082-0c7a-42d7-a967-3389f9108826",331463.78213382,6258904.3092211,210909,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/8e1060ef9536d485dcf90fcf810b3a13a5f678b4b069451118-md.jpg","Metered Parking","right","Max Dur. 1 hour 8:30a - 6:00p M-F; Max Dur. 1 hour 8:30a - 4:30p Sa","No Stopping","left","","","","","","",""
"49a141ac-638b-4c88-b488-311fdf936d6f",331476.91776379,6258910.1980225,210910,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/149d1738d6f6a5a206aa71cf81736daa431fd8f99be7265f51-md.jpg","Loading Zone","left","","No Stopping","right","","","","","","",""
"6402f6d4-255c-4aba-9f08-d8997ab90ba6",331490.82850311,6258915.2070029,210911,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/8dc36418874b96ca53f449d102c9792fe618ddd34b17b3341b-md.jpg","","","","","","","","","","","",""
